userId,testItems
11594,7662 29840 13402 32903 5850
11597,7889 8541 7287 33870 19912
11598,19907 28216 21264 20213 16019
11600,31085 23326 13135 21381 6299
11602,9893 19739 22003 2143 31833
11609,32352 14029 5614 20413 14101
11619,17694 7010 36193 11446 4072
11622,35510 22211 8809 5968 1663
11623,26413 29548 16609 36563 32047
11625,14227 34657 11259 2732 18719
11631,25674 27388 35630 30558 24914
11632,23881 22909 18039 14312 17782
11635,19199 20389 8468 23253 34530
11636,26039 18975 4353 19560 5999
11638,26104 13137 14110 7417 34125
11641,9893 16845 8550 22003 23859
11642,26154 7050 29945 24144 15102
11655,36337 31925 36979 19751 32495
11656,33598 27085 34530 2321 2462
11657,25363 26281 32519 15794 5962
11658,22002 20084 28213 5216 15043
11659,252 1147 10079 5745 2539
11665,23756 17575 7402 8541 18655
11669,17418 22153 502 13623 18764
11670,28858 19230 1188 35173 29343
11676,30130 14101 29650 33577 35775
11678,12264 35759 8142 4385 12644
11679,6561 11392 23662 10961 12362
11689,22006 18024 5016 27356 24137
11697,9014 18150 23500 12077 26611
11700,32281 25883 27667 11827 29651
11701,31250 25675 6497 11532 15662
11707,12076 22094 22776 6258 34129
11708,9255 7653 17287 30709 24716
11711,30501 13957 23197 23679 36604
11713,23928 25340 6590 35244 36323
11728,800 32785 18719 24807 8788
11729,20063 23334 26745 7584 35815
11731,23049 7055 22220 15299 23670
11735,5901 20327 31768 27668 9961
11736,28349 20478 33882 28072 28567
11737,34278 18242 9535 33562 27938
11739,14574 1663 36583 13593 22521
11740,34129 16790 34530 13264 23188
11750,35630 31695 28527 36903 18027
11751,20333 6678 17064 17070 26002
11755,12060 23837 7967 25290 25285
11757,16021 26276 30960 26285 4532
11759,15675 9501 35746 31324 32035
11760,7160 27221 33028 7111 81
11763,2750 27793 36475 5601 36456
11770,18148 4072 35512 26688 8519
11782,22904 3826 27660 5474 11921
11783,23540 17380 20353 17385 26084
11791,7604 36258 32675 16461 17428
11793,6258 17126 21600 36858 24263
11803,33997 32591 30558 22002 33780
11805,3406 15847 32400 29736 4003
11812,3826 35630 29051 17214 32539
11820,11410 14134 9250 26262 10956
11828,30611 22494 14821 5247 21969
11836,14616 15086 7519 8810 28093
11847,12866 15055 34957 7402 9535
11849,19785 34847 25044 1899 14142
11850,3826 23435 17483 24515 5
11854,34029 26993 2189 35814 720
11858,19199 20389 8468 35999 23253
11859,23797 679 16396 26552 18462
11863,3406 16141 32400 29736 12870
11867,30735 15371 33498 36589 27681
11869,31883 20947 24356 17938 2829
11873,12798 8822 29800 5558 17249
11878,30287 3826 2134 21195 10452
11881,18453 33598 19218 15599 26574
11884,18453 33598 30622 25580 21756
11888,6262 29041 11413 1981 617
11890,31063 10967 266 26411 23279
11894,25162 17303 16276 10232 24700
11897,34961 10164 11531 21818 23802
11900,8129 11237 6314 10576 22467
11901,5309 1792 2499 27874 6419
11902,3164 34832 827 9362 19532
11905,33326 6330 31073 20092 17064
11907,2612 30961 11280 22347 10853
11908,32099 8810 3066 4526 16223
11911,11529 35390 8395 28775 25055
11914,15840 9422 20327 24971 27452
11918,25802 34098 27880 34140 36811
11920,33963 36979 32495 31925 36337
11922,33857 26417 6921 27660 1899
11924,15732 30798 26500 368 31616
11929,4536 31454 27626 8660 26014
11932,1647 7651 34686 28477 30603
11936,7889 12196 35509 20786 36175
11948,16320 21731 33780 34351 35985
11957,33707 24263 3826 29650 32537
11959,1495 31553 5 20905 29152
11961,16845 28966 9893 29403 17475
11965,30645 33266 25533 23950 32242
11966,33599 4071 16515 18711 23659
11967,35305 16484 29260 8395 2605
11972,20698 15551 15792 9244 23920
11976,26824 21077 8806 562 31604
11980,18830 24158 4 7649 36469
11983,27679 5919 26547 26840 3219
11986,21522 25712 14598 10446 35044
11990,28036 25468 9631 26690 28057
11991,34842 8529 9078 829 4623
11994,2615 3403 4814 17128 29585
12004,19659 15971 24639 24626 26020
12005,10164 29041 11531 26491 11413
12006,18319 1375 4400 18422 10443
12008,4583 7889 3945 14591 36163
12012,12866 10454 2464 12177 1141
12013,1209 27257 17086 27231 19573
12018,30119 14573 5726 11673 2453
12024,16588 18921 19112 36770 29106
12029,17404 25393 35031 22147 13277
12031,22455 25967 31925 23615 20387
12035,26212 5819 34122 29523 24448
12036,1304 26002 16016 25589 27662
12038,3164 24589 29636 21926 27141
12041,33963 30789 36337 36979 28733
12050,11870 16516 15791 31085 29650
12051,36728 2719 27683 15165 9570
12057,31334 26911 14598 19020 21712
12058,29975 16925 32294 4395 12788
12061,33173 16790 34530 15183 33573
12063,11730 15358 27169 26316 12264
12065,11693 28302 4300 4537 11111
12068,10749 18453 23056 4136 28478
12069,36600 36063 3161 15786 25315
12070,23438 31666 32406 17039 23029
12072,32007 1067 26188 26069 29902
12081,24277 19911 22579 15894 26280
12091,14814 21073 26332 23930 12820
12102,24158 27507 3267 12653 12892
12106,2750 14105 30141 22467 27777
12107,32781 26002 12882 27660 8276
12110,37132 31556 24395 30141 28872
12113,31925 30789 36337 36979 33963
12117,3496 8173 6631 6478 30558
12119,29908 34597 34024 23913 32520
12123,10865 29736 27376 11259 2050
12125,6320 32270 5192 8173 3049
12128,21661 35158 11958 8810 15317
12129,32019 1448 21739 35158 16
12130,24781 11234 2198 29508 35492
12132,23315 24428 1575 1550 15809
12139,33299 20953 25278 24391 23338
12142,23058 24152 24386 17639 30098
12143,24519 17873 24914 31082 30481
12146,19078 14372 17122 27726 27760
12157,13473 29043 27919 10500 25595
12158,28840 31692 19130 23197 3161
12161,9833 34674 26491 7827 617
12164,3250 6637 30908 16754 22089
12166,32578 7992 30441 25055 30729
12174,24395 30141 19127 15585 25920
12179,26925 2983 26956 8162 31047
12180,34675 3281 32516 23314 12641
12183,34134 29041 8394 13142 24391
12184,15183 12354 21360 21907 29762
12188,516 18849 34483 28243 21216
12189,18024 22006 5016 24137 27356
12191,26705 21729 28223 14688 35756
12192,11649 552 20078 24795 5725
12200,409 3524 23127 34609 26430
12210,21381 18373 14521 5692 35801
12212,34627 13425 32918 15804 29604
12219,22025 12076 14105 7438 34129
12227,32160 23317 27461 14267 28993
12229,8939 20516 23792 35755 8935
12230,8195 30491 9836 24353 24771
12239,28579 30006 25196 30141 5698
12250,10453 24414 1611 6004 15852
12256,11409 22002 20913 9762 10448
12258,25048 17812 14389 8531 33389
12264,35527 13122 23316 22473 22788
12265,4886 33861 8794 36822 35275
12270,8529 31079 9221 4038 9044
12273,24626 35100 20413 35775 28964
12276,21435 24679 35109 2973 11140
12278,9214 29386 36713 19384 25749
12281,11000 16791 9629 6204 20323
12284,36835 8148 12651 34648 30088
12289,20552 31085 21381 35714 23850
12293,14372 28672 16437 17356 19748
12295,34982 25312 18289 36843 4877
12296,6570 11247 10013 35479 13911
12298,15551 11941 18439 19254 34994
12307,17483 7150 1 10454 14820
12311,12866 10454 2464 6838 12177
12312,24239 4 7649 6574 16271
12317,17138 22482 29169 31566 14098
12321,3406 15847 16451 32400 19722
12327,10446 30514 18377 35100 2714
12333,36601 559 3295 7901 10035
12335,29691 19060 25446 19887 11648
12337,32636 9255 24584 7649 16271
12340,31805 23678 2447 18586 19241
12344,10047 22583 28462 824 16774
12346,23516 30428 31331 34530 17618
12348,25765 30674 4534 10356 10262
12349,29178 23304 9243 806 25574
12350,35387 34866 24649 8384 2598
12353,31220 28216 29177 24777 30130
12357,5613 19832 35264 3033 9772
12358,10164 29041 11531 11413 23802
12359,15352 36911 34684 29650 3279
12362,445 11651 279 28213 8145
12365,9893 34537 8129 36903 28902
12369,8233 20619 2911 34928 21181
12374,19937 22272 30130 33577 32316
12379,10164 11413 25290 30088 9269
12384,36234 9567 17407 12019 2264
12396,30340 24391 21739 17881 31572
12403,23056 13273 16021 12870 2071
12406,17597 27885 19177 6627 24512
12407,24488 32985 36204 6821 4735
12410,32778 22709 24522 31323 36901
12414,30428 36248 22579 36109 34024
12417,35510 29461 22211 32836 26623
12422,23304 806 25574 31097 33412
12423,25765 16713 25904 23293 32380
12429,17383 33475 26547 24398 32167
12433,3279 21780 33155 31700 10299
12438,22003 6321 6800 28202 29403
12445,16531 21568 29799 31399 2921
12447,17648 32038 14820 23930 36324
12448,35391 18453 35390 17405 33598
12450,30964 19060 6314 12656 5963
12453,34910 29177 8810 19534 36924
12454,18694 36840 7380 1611 36888
12457,33598 30618 20084 23310 11403
12458,3004 28472 531 8743 30781
12466,26218 8049 29423 21409 31494
12470,24391 17648 7649 3835 9222
12471,11966 15791 23326 13135 5474
12472,23913 32520 18027 3281 16515
12474,27494 35773 13858 22881 26622
12477,23304 806 25574 31097 33412
12485,822 9484 32003 12635 12623
12487,7609 22958 18691 22360 20798
12488,30833 2747 28909 33340 11261
12496,6054 35329 17625 21075 24217
12502,29026 1232 7672 33285 28083
12512,20004 15971 36359 36903 30619
12513,27942 33723 27237 19810 29850
12518,1647 34686 27662 8275 29687
12527,17383 33475 2509 32591 29382
12530,32578 35105 9463 8717 33270
12532,32282 1220 21468 25731 14997
12536,21332 17483 33325 5 32705
12540,23516 29807 26473 21986 20910
12542,1472 3676 30252 28438 4827
12543,11837 9893 36061 20213 8129
12546,14631 8781 27575 27727 24991
12551,4129 8942 26410 3814 19207
12553,12160 21717 20013 36765 31545
12555,20518 13141 28348 37036 17335
12556,18854 35266 19525 29634 17645
12560,27396 21848 31810 22482 14099
12561,32047 35086 35386 1488 31569
12562,27388 24626 24519 8550 35850
12567,36838 15325 32059 22834 8289
12569,35207 34683 36316 1107 27243
12570,22719 34478 1495 18150 27023
12573,29041 8395 29386 28775 11413
12576,7793 23907 23920 35775 27650
12582,24488 9354 6821 4735 33562
12586,29525 20213 16019 9009 6866
12587,31318 23056 18453 11959 28462
12592,34673 36705 11651 23058 19785
12595,33266 1918 27662 8275 31581
12600,17635 14384 31254 28033 12491
12602,25659 36927 19712 22621 20872
12604,29742 9894 36708 24512 30839
12612,11247 30839 32911 17731 7056
12622,25902 34092 30628 1582 32632
12623,19888 936 29213 13996 14184
12628,13214 16258 8541 11966 19001
12630,3871 36163 6686 8000 32173
12633,3826 36056 21739 27911 10448
12636,7414 25886 33443 16793 13264
12637,32281 35024 19135 33509 28843
12641,2572 1524 27739 18512 7650
12642,30239 1397 8047 28067 5926
12643,35158 4180 12857 26417 26397
12649,17480 3944 14588 30970 2073
12651,31900 18459 35777 26658 7489
12652,276 3294 33041 26552 3006
12662,13214 15894 25927 32736 17713
12668,9045 7301 35592 14839 15291
12670,29390 12389 9074 27255 1097
12674,19532 19478 35293 15183 5591
12682,32179 16421 13241 16016 14029
12685,16254 7889 20786 36175 32656
12686,12138 24519 29803 17873 24914
12689,20084 28213 36872 5446 32591
12695,32951 14059 33282 34743 13241
12696,29662 10322 1981 17548 36900
12697,32280 28221 16788 36290 29406
12699,1306 16451 6258 22029 27019
12705,27650 36855 32011 1141 35738
12707,24217 28221 36290 20900 36308
12708,25790 32955 24356 18314 20947
12709,34134 5443 24853 23907 6321
12710,24919 15323 19524 5717 28672
12713,18453 35390 33598 26428 34195
12714,31556 33867 13621 17321 17625
12720,11528 22212 4536 27673 24522
12722,13211 18453 7889 36840 31312
12726,3830 24395 30141 27660 34954
12728,27676 19725 32231 27326 34540
12736,2442 18826 11259 24837 35831
12738,28909 2747 9221 11274 10446
12739,20445 19235 36844 3832 21125
12744,34808 19668 36606 33175 13359
12747,12196 7290 7409 6320 23493
12749,1559 14415 23705 18597 32860
12752,27175 27398 7593 20266 17097
12755,3406 16141 32400 29736 12870
12757,17821 30851 25276 24655 32667
12759,33266 14899 36157 12820 21838
12763,12516 9963 18655 1141 2050
12764,13468 19001 26713 4390 13135
12767,29650 13141 19534 573 28190
12769,27853 26340 31020 36960 9651
12770,27488 26280 26713 27906 21396
12773,21729 36450 9057 2062 8156
12775,2640 27706 31356 20153 6989
12778,19664 24991 34842 32780 9020
12779,34961 5494 34686 8277 27507
12781,32525 30618 28190 27941 34389
12795,29041 8394 3398 12516 29383
12796,34961 11958 17209 5494 26417
12797,15932 24918 5834 17833 9949
12798,22002 26626 2569 1707 22328
12799,21661 36872 13160 2458 16942
12800,64 22713 12023 30004 21808
12801,7529 28897 8309 5745 4814
12814,9616 4612 19906 18082 35690
12818,4526 3318 12105 4234 36942
12819,9768 17876 21120 4409 33041
12820,26846 5489 32910 28594 11259
12826,24159 31239 923 24815 8072
12827,33292 118 5825 29966 34953
12829,31341 26621 21495 29046 2561
12830,27631 30134 25597 30492 28341
12832,34530 10170 14912 800 32785
12836,21644 17597 3515 19529 6627
12837,28541 35207 22482 33721 28452
12839,30028 26491 32727 14507 18069
12847,20265 32591 21057 30960 7287
12849,3826 9567 3887 8065 7707
12850,25462 29736 15662 8394 27491
12852,11237 1910 6314 3146 25624
12855,32419 30436 33597 22002 11413
12858,29390 27493 14104 8804 25595
12859,24263 32316 11237 12305 1141
12861,17187 23058 25055 29650 20348
12862,14734 2675 32591 23188 10410
12863,26550 28909 2747 32287 2193
12872,11410 29386 11413 25736 18987
12882,21949 2401 24708 28793 32780
12883,103 4783 21398 30195 34968
12886,16388 30223 11661 13268 34657
12887,20093 12871 21734 4410 16000
12888,22272 15257 13445 17529 13214
12892,26576 34144 20973 36787 4265
12895,12019 22002 26626 2569 1707
12898,24287 2110 5254 27803 31249
12900,15245 15726 26948 9146 18297
12901,28012 16563 6421 5579 29463
12908,25363 20084 25782 30428 540
12916,22883 29389 18296 32287 32342
12917,28255 10684 24290 11616 33187
12928,18453 11479 3887 22031 7707
12929,7653 34129 10454 20086 14820
12932,27941 1495 14829 15554 32682
12934,35675 5490 32530 18961 12024
12936,27391 7772 4542 32517 31441
12942,13169 11402 22814 28163 31021
12948,28187 30150 19020 23581 15405
12949,19518 25322 5970 15544 3532
12950,33861 30487 29730 32915 30224
12956,29252 18417 25883 2860 16269
12958,30789 32702 14335 26947 29335
12966,6676 5496 30222 8270 16266
12968,29389 32287 9348 36475 16270
12974,9772 16080 7704 35997 15600
12975,36204 4122 34910 22002 12196
12978,29386 36713 12060 12177 33674
12980,14110 5227 36811 12164 34167
12981,35809 23498 27016 2747 28909
12985,33116 31329 6258 29443 19353
12986,19478 14706 17064 19532 21943
12992,36843 34957 29829 22524 26255
12996,26944 26279 5911 26081 25618
12999,17380 14734 23976 5425 21167
13001,18986 7619 25555 21177 5557
13003,16653 4893 17037 17055 12019
13004,4038 33707 36811 16221 26407
13005,21848 31717 20281 23791 36248
13009,24282 34000 6542 24819 2262
13010,23247 24182 19911 24610 17529
13012,13273 3707 2071 7287 18362
13018,32390 25763 16948 20181 288
13019,7188 28900 32060 25759 1890
13020,11413 18160 25290 30098 9269
13023,22093 24519 19665 33443 279
13025,34883 17330 23775 13190 35305
13030,27941 1495 6292 35207 9766
13031,13264 7287 19912 28213 15412
13037,28037 33169 8134 35086 34267
13039,12865 2745 24780 33314 21124
13040,14974 27053 26703 13589 34149
13043,843 35529 33014 27823 30019
13044,31604 23889 9286 22904 36263
13048,20213 33598 27085 18691 16790
13049,25731 9066 16015 13601 10983
13065,24918 5834 3528 7923 17833
13068,12866 13625 27662 27660 8275
13073,2133 13353 18353 2441 21063
13075,35010 7179 20941 17082 28928
13076,16141 10865 25735 27388 35629
13090,22482 18146 32524 8820 36313
13097,25675 1147 3764 22171 15595
13104,19907 21334 25674 27080 35630
13105,4876 1572 3142 8804 14104
13110,34403 16021 9894 22365 5018
13113,8216 11717 2751 25886 5227
13114,11651 34673 7648 30616 15299
13124,29047 10454 21739 36903 30964
13125,33155 35328 7874 30257 24861
13129,18476 32047 31073 28221 22482
13131,16022 9768 17876 23049 27519
13138,28216 13137 12384 28590 36839
13144,26427 28583 28909 6913 10562
13145,27260 31350 23095 26250 5448
13157,6832 11618 34994 24480 3281
13161,30581 24525 32447 11067 33887
13162,27677 27085 14225 4746 2743
13163,1141 34090 14464 2050 13214
13173,5696 24814 9287 33808 22850
13176,7893 34417 33341 27929 4151
13177,15183 2988 11246 24154 6587
13182,28213 35443 30881 30087 14899
13184,14143 8626 5432 36979 19751
13187,18242 9588 8027 175 28202
13190,33443 26428 7662 10170 21740
13194,28526 26781 35998 28282 21812
13195,17590 17316 33037 16563 12857
13201,7653 7534 24641 33173 29532
13204,29525 20213 17207 28461 17472
13205,26979 14127 12747 14035 3622
13208,16022 33443 26428 7662 10170
13211,20373 36200 11947 33475 32777
13212,5578 16871 29293 25938 36889
13214,17448 19748 16262 22482 22007
13215,12759 29432 11123 701 18159
13216,28461 32278 19532 29636 3279
13217,33050 24153 36847 16790 20322
13226,16369 3619 19690 32884 1508
13228,33475 18200 15539 27675 4133
13230,11250 2911 24777 20607 12866
13236,4954 19679 16202 34837 5218
13249,35202 29177 10454 27260 14820
13252,5199 23682 21647 22756 29474
13258,3482 34458 28036 27488 35935
13261,17266 33885 27605 15162 423
13264,12138 24519 29803 17873 24914
13268,25560 36364 15099 28231 32149
13273,29364 34961 10452 34686 10446
13274,23833 9607 23930 26316 4532
13277,36312 25329 16825 32550 33897
13278,27144 23488 34674 18146 22515
13280,17695 25886 5227 9202 14879
13281,22482 22007 31798 14845 11262
13283,10632 17405 23260 22002 12196
13284,11787 32308 35465 5058 34737
13285,12866 2911 2464 12060 12177
13286,17648 2554 33266 36223 24986
13287,34403 16021 9894 5018 1698
13289,11109 26417 27660 29754 17074
13290,9258 306 28430 8794 5639
13294,4893 16276 29829 17037 37137
13295,32179 14247 33963 22482 19532
13303,32525 29261 8284 8035 27941
13304,25462 29736 15662 8394 27491
13308,31805 29655 36724 36034 24668
13310,26007 3006 27460 36811 9257
13316,20729 14092 23677 6804 11406
13317,30028 11870 5485 31572 36226
13319,27675 16030 9221 17625 5713
13322,36115 33757 14574 1645 21409
13326,24853 34134 21199 24986 36401
13328,18193 33526 37045 1192 32407
13332,26064 27916 12322 17328 9223
13336,10701 35813 2368 21815 4257
13338,11770 33546 20266 16468 21847
13347,10497 24247 36369 37031 23647
13352,25573 7851 25205 34891 22482
13355,22583 35630 1848 12723 30960
13357,30539 35600 30354 23357 20972
13364,10164 29041 11413 23802 12089
13368,15779 27662 11943 8275 573
13371,18319 33037 33963 36225 34774
13373,25731 36847 13144 35760 9066
13374,6561 30598 7617 9029 34390
13376,9607 24488 6821 30156 33788
13377,22515 31312 19241 8518 35763
13388,12564 13846 29637 27927 12916
13391,34187 19544 20907 17644 15352
13402,9045 30360 15834 25634 28303
13404,34930 26846 20413 17380 29599
13406,18193 34930 21376 36774 16190
13409,23047 18991 17306 29145 3317
13410,13353 2441 5827 8805 18429
13420,4346 21335 11902 22209 26340
13425,36603 3294 7901 28902 35495
13426,13264 7287 19912 28213 15412
13432,2748 3533 35517 33037 36848
13438,18171 36186 32813 23633 27464
13439,7128 22708 24567 13196 13191
13440,13630 23676 1639 14784 7635
13449,36218 34403 27911 31572 26535
13451,33119 3887 29041 32287 8394
13452,37089 1598 27713 12218 5255
13456,35764 32023 27446 21912 26465
13457,34531 6570 24150 30123 25082
13458,34156 25927 33963 30789 22482
13459,30611 1645 22494 14821 14574
13460,4249 31556 17625 20885 31517
13463,2516 3996 33598 27675 26002
13464,35510 22211 8809 7521 18039
13466,19572 13264 16790 22909 13423
13467,6790 25735 11413 36835 1638
13468,24098 29177 36924 19534 20063
13471,36594 31516 11331 25960 5620
13473,9893 20084 10569 5216 2599
13488,15047 8390 30668 15714 31054
13489,24247 32780 18430 12881 9239
13490,24849 17602 5981 29171 2434
13493,17389 7635 9607 26332 15086
13495,14572 22482 36398 35630 36566
13505,35762 25775 36227 19069 602
13512,27469 17698 19889 21987 27933
13513,31666 16877 10190 9264 36790
13514,15680 27693 7632 30083 18142
13515,21513 16018 30471 20848 28009
13517,14168 17813 23673 19432 12461
13519,10865 24519 19665 279 33443
13520,35510 3826 16261 22579 10452
13529,26948 26719 25580 18160 23049
13542,3826 26007 15662 29383 34141
13545,25886 16659 5227 9202 2042
13549,31556 21406 33580 18174 26
13555,31556 19913 36714 28347 18174
13557,19001 16451 26713 4390 15847
13559,25227 9574 26479 10087 7137
13567,30482 2044 8267 36309 19580
13569,10165 28837 10963 29680 22433
13573,33220 16314 27941 26621 29046
13574,843 29343 27602 35738 4279
13576,17930 8564 19506 15288 26766
13580,7923 17833 24918 15932 36200
13590,35391 19242 35072 15183 35495
13591,28218 25740 32534 13588 30653
13592,22002 3078 28213 27660 5482
13595,17676 35675 11618 19525 29634
13598,3212 5303 13651 28890 5872
13603,8599 20780 8129 22467 27681
13607,2345 30924 31886 28599 8143
13615,14227 11259 34657 2732 18719
13624,27172 26668 6258 26024 3465
13625,12867 16516 6804 13361 17075
13635,24276 13957 5982 15059 22221
13641,19705 26713 31505 9840 7150
13644,7053 15175 26285 27616 12538
13649,2029 18979 29637 7059 28186
13650,25735 15727 16141 25462 7414
13651,18453 35390 29260 15672 5601
13652,3077 31759 16260 17070 17082
13655,31250 19665 25597 30492 28341
13657,30060 15263 10865 1495 21613
13662,9075 1632 20339 34121 13869
13665,26983 27188 14227 34657 29634
13668,18830 13137 13745 36056 32407
13670,30511 31331 15255 34403 35082
13674,13959 5647 22002 17607 27019
13676,33963 30789 17029 14143 13928
13679,34961 3704 33993 19912 26956
13681,20885 11618 9233 29692 32566
13692,23057 25459 9889 18052 9410
13710,21264 26006 18303 8394 16386
13723,19937 34868 27257 34054 30468
13736,18453 3887 7707 34195 33788
13740,1738 34674 40 19572 10944
13741,15662 5696 19241 33988 5354
13744,25054 18550 25242 19648 20023
13752,34673 9685 15417 11651 12256
13754,1220 25731 2579 5861 2353
13764,30453 7414 27660 9472 8153
13765,25731 17330 20327 19801 5743
13778,13837 22003 33593 28210 9087
13779,11107 14111 340 15057 19543
13781,27660 5474 11921 36325 18133
13783,25735 7414 11413 16016 24388
13786,28461 32278 19532 29636 3279
13788,11479 23728 22650 28586 15650
13794,20774 30602 16379 16292 25247
13796,36907 27491 10454 17611 29166
13800,33857 26417 6921 27660 1899
13801,22583 12870 26713 28478 29416
13814,32400 15847 28590 4390 30718
13817,9535 32727 24488 30626 36086
13820,22002 10454 14820 25740 33155
13821,2988 18081 19725 26846 36102
13824,4886 29383 7903 19520 16831
13834,16200 23794 34842 13276 23851
13835,12870 26952 29383 26713 36903
13836,16585 22215 1579 35352 8421
13838,28033 3830 24395 8013 32041
13839,15487 7118 13903 24771 9824
13855,35511 3160 11830 19542 28594
13858,33988 29293 33420 18970 37018
13863,6314 27343 12896 16169 4949
13869,33266 23950 1197 12120 32242
13873,28847 19135 5561 24386 28389
13876,8134 36599 30828 26303 22557
13883,7480 25136 21512 25830 17936
13886,31316 4404 34684 27906 8816
13890,22495 1605 36724 13715 4
13892,22533 23326 9514 4 16271
13895,9979 28448 13093 33562 22002
13899,30925 19996 6258 24263 25925
13908,31250 25597 30492 28341 35695
13918,36098 34612 6872 29592 10164
13919,12867 6804 18430 22563 13361
13920,22093 19665 24519 279 34813
13921,29742 36708 29521 10698 5499
13922,19355 8049 8849 8130 15786
13924,21040 34788 18361 14679 31630
13925,3164 35923 5223 9362 19532
13928,34437 16141 15973 13726 28127
13935,16447 7889 29166 9244 23920
13936,1495 12871 21613 20647 29261
13940,28213 3627 36537 18768 30616
13942,31368 18483 14579 10356 10262
13951,3216 25020 6844 20151 16795
13956,6274 36599 26690 36863 24401
13957,24399 21268 1765 6800 28202
13961,27584 34961 5494 34686 8277
13963,25462 13423 29389 26610 32287
13964,36602 3156 23304 7283 15195
13969,18512 5622 28840 26281 2312
13970,2266 18601 10950 11463 13618
13972,5228 24517 32044 6199 14587
13975,5698 15788 15792 11260 20907
13979,31556 551 17881 33867 14847
13982,6263 1848 25055 5425 36903
13983,1495 24398 32167 21613 22091
13984,28518 11957 25997 33575 7818
13987,22779 13003 24279 30405 12019
13988,25904 15599 17873 26411 22104
13994,18027 23667 24920 17613 23070
14002,32591 36248 22909 14734 19985
14006,4267 30838 14937 29931 12727
14009,8549 33988 35630 22272 19937
14010,22482 35266 2192 21005 14098
14013,12196 22002 35509 16385 11661
14014,31925 27053 36979 36337 28733
14016,13746 36165 30961 36714 21273
14017,16585 13214 33780 29805 17611
14018,372 28771 20959 11043 17841
14031,19726 25185 3281 23607 9830
14037,19426 16803 26397 28587 29224
14043,6982 12866 2911 10403 15329
14048,35878 25735 7414 11413 36835
14054,36603 4749 7529 13276 37091
14055,30833 26280 21396 29650 2456
14059,36248 12635 32968 36684 7595
14061,11510 33761 25626 16271 5485
14064,31759 21928 32533 35910 36915
14067,32400 20926 35276 29544 1280
14071,22484 7774 13755 12512 25192
14078,36659 12695 1034 35937 27686
14080,26713 9840 34789 16141 22272
14088,34536 11008 11409 13141 6805
14096,26552 33041 21151 25285 30626
14105,32259 31542 13027 28362 26002
14108,24034 32225 17172 7046 31049
14115,27660 35158 27836 35968 15939
14116,21120 5963 23633 27347 30080
14123,3160 30819 4099 20609 10397
14129,35486 2444 29383 36341 34633
14132,3302 8638 8047 19396 21739
14141,20994 16727 20390 9219 8320
14142,25227 32400 15847 12516 4003
14143,3661 21381 22094 19423 7436
14147,16257 26285 21126 23930 35760
14151,36325 10378 27171 29092 36263
14154,28856 15409 26396 32133 14260
14164,18151 275 12526 29183 32922
14168,24992 17676 12340 29041 17301
14169,11423 18270 29388 18461 31567
14171,21661 4893 17037 26651 30176
14172,30789 19076 20872 30419 23918
14180,20790 35509 8135 34540 25196
14182,20441 29271 15183 2068 8496
14183,36903 35726 15769 29592 34612
14186,13264 23188 19532 23172 34994
14193,27080 36056 28461 28586 32278
14194,4374 33116 13094 4532 32727
14195,21372 7181 13572 8110 31983
14196,17585 19665 20389 28995 7086
14199,822 12396 15791 29645 29997
14204,12264 29389 32287 23314 35495
14208,23514 7519 1190 19703 34195
14209,18453 30616 30622 30110 36869
14212,30551 22579 8205 14598 31556
14214,21379 2509 36991 7818 30739
14219,25083 13200 15778 26279 30594
14223,22807 17064 27676 8805 27662
14227,35587 15330 9824 5910 6621
14231,19318 4779 25919 24603 22002
14234,19226 30186 11408 36915 30651
14243,24281 22025 7621 14234 8959
14244,24159 16790 21394 24768 36313
14245,24150 18458 24772 9057 30600
14252,2989 16787 11259 25580 17301
14253,36693 33654 8668 27390 30013
14259,12196 25597 26951 33724 5696
14267,23296 15785 17297 7627 18950
14270,18453 35390 20790 33598 26428
14275,31250 35149 25597 30492 36056
14277,20995 8015 25185 3281 31082
14280,11648 26276 6203 35381 28466
14283,7796 26803 64 22713 12023
14285,13137 12384 33045 27497 3271
14289,9233 13364 5956 7635 28175
14293,679 18819 10876 15413 13963
14294,22179 31419 12901 3281 10472
14297,30087 22009 1893 17051 5996
14299,2133 2441 21063 25936 18429
14307,18027 24309 10644 18468 32589
14309,17483 33325 5 6804 34136
14312,35262 28213 27662 8275 29687
14317,7414 25886 33443 16793 2042
14321,4707 2819 1039 34239 16363
14322,19877 3764 7529 2539 10079
14327,35391 3164 25185 3281 19242
14331,24399 21130 9078 21268 1765
14336,26266 28691 31107 30619 14820
14337,21590 10326 33593 22209 10459
14345,27388 33597 21880 33713 30130
14348,25597 26951 31085 31088 23044
14353,24849 24391 21739 14299 27314
14356,31012 8475 29829 16276 17037
14361,33963 7444 14437 32954 36337
14364,29033 20000 10495 25641 19678
14370,19665 29803 24914 17873 33993
14372,35995 14458 16117 35509 32414
14376,25599 33173 6682 21879 27662
14377,23056 18453 26688 36043 26969
14379,9893 8671 34679 17475 28210
14381,34509 33597 34961 31082 30622
14386,32183 34306 25522 8129 8135
14391,1221 10804 11409 10110 14389
14393,28033 15662 1647 31312 9354
14394,27916 27021 19726 24852 32468
14400,36061 21127 10021 18962 23089
14410,27662 8275 26497 531 26507
14412,29073 25194 6459 5589 26688
14424,32578 6068 4068 5963 31
14441,2215 15608 24356 11893 28591
14442,23301 14817 11942 2708 18028
14443,35968 25286 7537 17021 29397
14448,13784 24179 14849 15543 15325
